station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CWII,2020-02-12 20:00,-96.5622,50.6951,220.00,-18.20,-27.90,59.96,300.00,11.00,0.00,M,1033.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-40.97,CWII 122000Z AUTO 30011KT M28/M33 RMK AO1 SLP331 T12791333 51005
CWJD,2020-02-12 20:00,-99.2678,53.1864,223.00,-11.20,-25.10,48.93,290.00,11.00,0.00,M,1032.30,M,20.00,M,M,M,M,M,M,M,M,M,M,M,M,22.00,310.00,2020-02-12 19:48,-32.13,CWJD 122000Z AUTO 29011G20KT M24/M32 RMK AO1 SOG 45 8006 PK WND 31022/1948 SLP323 T12401317
CWNK,2020-02-12 20:00,-98.0297,49.4981,268.00,-15.50,-25.80,58.48,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWNK 122000Z AUTO M26/M32 RMK AO1 17 T12641321
CWPO,2020-02-12 20:00,-98.9050,49.1911,470.00,-14.40,-24.50,59.29,320.00,12.00,0.00,M,1035.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.00,320.00,2020-02-12 19:01,-37.05,CWPO 122000Z AUTO 32012KT M26/M31 RMK AO1 SOG 18 1011 PK WND 32018/1901 SLP351 T12581314
CXGH,2020-02-12 20:00,-96.9822,50.6311,217.00,-14.80,-27.40,51.80,320.00,9.00,0.00,M,1031.60,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-34.68,CXGH 122000Z AUTO 32009KT M26/M33 RMK AO1 SLP316 T12601330 51002
CXWN,2020-02-12 20:00,-97.1296,49.8885,230.00,-16.10,-26.10,59.33,330.00,5.00,0.00,M,1033.70,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-30.73,CXWN 122000Z AUTO 33005KT M27/M32 RMK AO1 SLP337 T12671323 51013
CYBR,2020-02-12 20:00,-99.9519,49.9100,409.00,-11.20,-23.80,52.43,290.00,13.00,0.00,30.40,1034.70,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-33.78,CYBR 122000Z 29013KT 15SM SKC M24/M31 A3040 RMK SLP347
CYDN,2020-02-12 20:00,-100.0525,51.1008,305.00,-9.40,-20.20,57.94,290.00,11.00,0.00,30.43,1034.50,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-29.85,CYDN 122000Z AUTO 29011KT 9SM CLR M23/M29 A3043 RMK SLP345
CYFO,2020-02-12 20:00,-101.6817,54.6781,304.00,-7.60,-23.80,43.92,270.00,8.00,0.00,30.37,1032.90,15.00,15.00,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-24.67,CYFO 122000Z 27008G15KT 15SM BKN250 M22/M31 A3037 RMK CI6 SLP329
CYIV,2020-02-12 20:00,-94.6537,53.8571,237.00,-18.40,-27.40,62.24,270.00,11.00,0.00,30.21,1027.00,15.00,M,FEW,M,M,M,22000.00,M,M,M,IC,M,M,M,M,M,M,-41.23,CYIV 122000Z 27011KT 15SM IC FEW220 M28/M33 A3021 RMK CI1 SLP270
CYNE,2020-02-12 20:00,-97.8442,53.9583,223.00,-13.00,-23.80,57.35,280.00,8.00,0.00,30.28,1029.00,9.00,15.00,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,-31.32,CYNE 122000Z AUTO 28008G15KT 240V320 9SM FEW100 M25/M31 A3028 RMK SLP290
CYPG,2020-02-12 20:00,-98.2739,49.9031,269.00,-14.80,-23.80,62.78,300.00,13.00,0.00,30.44,1034.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-38.39,CYPG 122000Z 30013KT 15SM SKC M26/M31 A3044 RMK SLP344
CYQD,2020-02-12 20:00,-101.0911,53.9714,271.00,-13.00,-25.60,52.11,270.00,14.00,0.00,30.40,1033.50,9.00,20.00,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-36.84,CYQD 122000Z AUTO 27014G20KT 9SM FEW110 M25/M32 A3040 RMK SLP335
CYTH,2020-02-12 20:00,-97.8642,55.8011,218.00,-14.80,-23.80,62.78,270.00,13.00,0.00,30.21,1027.00,12.00,M,OVC,M,M,M,9100.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-38.39,CYTH 122000Z 27013KT 12SM -SN DRSN OVC091 M26/M31 A3021 RMK AC8 SLP270
CYYL,2020-02-12 20:00,-101.0761,56.8639,357.00,-11.20,-22.00,57.64,310.00,15.00,0.00,30.23,1029.50,9.00,21.00,FEW,OVC,M,M,9000.00,12000.00,M,M,M,M,M,M,M,M,M,-35.22,CYYL 122000Z AUTO 31015G21KT 9SM FEW090 OVC120 M24/M30 A3023 RMK SLP295
CYYQ,2020-02-12 20:00,-94.0650,58.7392,29.00,-20.20,-27.40,68.31,320.00,17.00,0.00,30.12,1020.50,5.00,24.00,FEW,M,M,M,1700.00,M,M,M,IC BLSN,M,M,M,M,M,M,-48.31,CYYQ 122000Z 32017G24KT 5SM IC BLSN FEW017 M29/M33 A3012 RMK SC2 SLP205
CYBV,2020-02-12 20:00,-97.0183,52.3589,222.00,-18.40,-25.60,68.55,300.00,13.00,0.00,30.37,1032.00,15.00,M,FEW,M,M,M,1000.00,M,M,M,DRSN,M,M,M,M,M,M,-43.00,CYBV 122000Z 30013KT 15SM DRSN FEW010 M28/M32 A3037 RMK ST1 SLP320
CYGX,2020-02-12 20:00,-94.7106,56.3575,145.00,-16.60,-25.60,62.51,270.00,11.00,0.00,30.15,1023.80,15.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,-38.95,CYGX 122000Z 27011KT 15SM FEW080 M27/M32 A3015 RMK AC2 SLP238
CYBQ,2020-02-12 20:00,-98.5122,58.7061,281.00,-18.40,-25.60,68.55,320.00,13.00,0.00,30.11,1024.40,3.00,19.00,OVC,M,M,M,2200.00,M,M,M,HZ,M,M,M,M,M,M,-43.00,CYBQ 122000Z AUTO 32013G19KT 3SM HZ OVC022 M28/M32 A3011 RMK SLP244
CYTH,2020-02-12 20:17,-97.8642,55.8011,218.00,-14.80,-23.80,62.78,280.00,11.00,0.00,30.21,1026.90,15.00,17.00,OVC,M,M,M,8900.00,M,M,M,DRSN,M,M,M,M,M,M,-36.68,CYTH 122017Z 28011G17KT 15SM DRSN OVC089 M26/M31 A3021 RMK AC8 SLP269
CYBQ,2020-02-12 20:25,-98.5122,58.7061,281.00,-16.60,-25.60,62.51,320.00,10.00,0.00,30.11,1024.30,6.00,18.00,OVC,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,-37.98,CYBQ 122025Z AUTO 32010G18KT 6SM HZ OVC020 M27/M32 A3011 RMK SLP243
CWWS,2020-02-12 21:00,-97.6164,52.8186,223.00,-12.30,-21.30,63.16,M,M,0.00,M,1031.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWWS 122100Z AUTO M25/M30 RMK AO1 18 SOG 01 6009 SLP311 T12461296
CXMD,2020-02-12 21:00,-98.0839,49.1878,301.00,-11.40,-20.00,64.62,330.00,10.00,0.00,M,1033.60,M,15.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-31.46,CXMD 122100Z AUTO 33010G15KT M24/M29 RMK AO1 SOG 07 8003 SLP336 T12411289
CYWG,2020-02-12 21:00,-97.2333,49.9167,239.00,-16.60,-25.60,62.51,310.00,15.00,0.00,30.43,1033.90,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-42.23,CYWG 122100Z 31015KT 15SM SKC M27/M32 A3043 RMK SLP339
CWCF,2020-02-12 21:00,-97.0219,52.3597,222.00,-15.00,-25.40,58.25,280.00,10.00,0.00,M,1031.80,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.97,CWCF 122100Z AUTO 28010KT M26/M32 RMK AO1 SOG 27 8006 SLP318 T12611319
CWEQ,2020-02-12 21:00,-101.2331,52.1150,335.00,-8.50,-20.90,53.45,230.00,13.00,0.00,M,1033.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.00,220.00,2020-02-12 20:06,-30.32,CWEQ 122100Z AUTO 23013KT M23/M29 RMK AO1 SOG 06 6014 PK WND 22019/2006 SLP339 T12251294
CWGX,2020-02-12 21:00,-94.7000,56.3667,145.00,-15.50,-24.50,62.68,290.00,11.00,0.00,M,1023.70,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-37.56,CWGX 122100Z AUTO 29011KT M26/M31 RMK AO1 SOG 32 6005 SLP237 T12641314
CWII,2020-02-12 21:00,-96.5622,50.6951,220.00,-16.40,-26.90,57.71,300.00,11.00,0.00,M,1033.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-38.70,CWII 122100Z AUTO 30011KT M27/M33 RMK AO1 SLP332 T12691327 55001
CWJD,2020-02-12 21:00,-99.2678,53.1864,223.00,-8.50,-24.00,45.41,280.00,11.00,0.00,M,1032.00,M,20.00,M,M,M,M,M,M,M,M,M,M,M,M,23.00,260.00,2020-02-12 20:08,-28.71,CWJD 122100Z AUTO 28011G20KT M23/M31 RMK AO1 SOG 45 6010 PK WND 26023/2008 SLP320 T12251311
CWNK,2020-02-12 21:00,-98.0297,49.4981,268.00,-13.20,-23.60,58.54,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWNK 122100Z AUTO M25/M31 RMK AO1 T12511309
CWPO,2020-02-12 21:00,-98.9050,49.1911,470.00,-13.40,-23.80,58.51,310.00,13.00,0.00,M,1035.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-36.59,CWPO 122100Z AUTO 31013KT M25/M31 RMK AO1 SOG 18 0002 SLP350 T12521310
CXGH,2020-02-12 21:00,-96.9822,50.6311,217.00,-12.80,-26.70,48.64,330.00,8.00,0.00,M,1031.70,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-31.07,CXGH 122100Z AUTO 33008KT M25/M33 RMK AO1 SLP317 T12491326 55000
CXWN,2020-02-12 21:00,-97.1296,49.8885,230.00,-14.40,-24.20,60.24,300.00,5.00,0.00,M,1033.40,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-28.71,CXWN 122100Z AUTO 30005KT M26/M31 RMK AO1 SLP334 T12581312 50003
CYBR,2020-02-12 21:00,-99.9519,49.9100,409.00,-9.40,-22.00,52.74,310.00,16.00,0.00,30.40,1034.80,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-33.54,CYBR 122100Z 31016KT 15SM SKC M23/M30 A3040 RMK SLP348
CYDN,2020-02-12 21:00,-100.0525,51.1008,305.00,-7.60,-20.20,53.05,290.00,14.00,0.00,30.41,1033.90,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-29.88,CYDN 122100Z AUTO 29014KT 9SM CLR M22/M29 A3041 RMK SLP339
CYFO,2020-02-12 21:00,-101.6817,54.6781,304.00,-7.60,-23.80,43.92,280.00,9.00,0.00,30.36,1032.70,15.00,15.00,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-25.73,CYFO 122100Z 28009G15KT 15SM BKN250 M22/M31 A3036 RMK CI6 SLP327
CYIV,2020-02-12 21:00,-94.6537,53.8571,237.00,-14.80,-25.60,57.05,270.00,8.00,0.00,30.20,1026.70,15.00,M,FEW,M,M,M,22000.00,M,M,M,IC,M,M,M,M,M,M,-33.54,CYIV 122100Z 27008KT 15SM IC FEW220 M26/M32 A3020 RMK CI1 CI TR SLP267
CYNE,2020-02-12 21:00,-97.8442,53.9583,223.00,-9.40,-23.80,47.97,290.00,10.00,0.00,30.27,1028.80,9.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-28.95,CYNE 122100Z AUTO 29010KT 230V320 9SM FEW120 M23/M31 A3027 RMK SLP288
CYPG,2020-02-12 21:00,-98.2739,49.9031,269.00,-13.00,-22.00,63.05,290.00,16.00,0.00,30.44,1034.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-38.24,CYPG 122100Z 29016KT 15SM SKC M25/M30 A3044 RMK SLP344
CYQD,2020-02-12 21:00,-101.0911,53.9714,271.00,-9.40,-23.80,47.97,260.00,15.00,0.00,30.38,1032.80,9.00,21.00,BKN,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,-32.89,CYQD 122100Z AUTO 26015G21KT 9SM BKN100 BKN120 M23/M31 A3038 RMK SLP328
CYTH,2020-02-12 21:00,-97.8642,55.8011,218.00,-14.80,-23.80,62.78,270.00,13.00,0.00,30.21,1026.70,15.00,M,OVC,M,M,M,8500.00,M,M,M,DRSN,M,M,M,M,M,M,-38.39,CYTH 122100Z 27013KT 15SM DRSN OVC085 M26/M31 A3021 RMK AC8 SLP267
CYYL,2020-02-12 21:00,-101.0761,56.8639,357.00,-11.20,-20.20,63.32,300.00,11.00,0.00,30.22,1029.20,9.00,20.00,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-32.13,CYYL 122100Z AUTO 30011G20KT 9SM OVC110 M24/M29 A3022 RMK SLP292
CYYQ,2020-02-12 21:00,-94.0650,58.7392,29.00,-20.20,-27.40,68.31,320.00,17.00,0.00,30.13,1020.80,4.00,24.00,BKN,M,M,M,2300.00,M,M,M,IC BLSN,M,M,M,M,M,M,-48.31,CYYQ 122100Z 32017G24KT 4SM IC BLSN BKN023 M29/M33 A3013 RMK SC6 SLP208
CYBV,2020-02-12 21:00,-97.0183,52.3589,222.00,-14.80,-23.80,62.78,300.00,12.00,0.00,30.36,1031.60,15.00,M,FEW,M,M,M,22000.00,M,M,M,DRSN,M,M,M,M,M,M,-37.56,CYBV 122100Z 30012KT 15SM DRSN FEW220 M26/M31 A3036 RMK CS1 SLP316
CYGX,2020-02-12 21:00,-94.7106,56.3575,145.00,-16.60,-25.60,62.51,280.00,12.00,0.00,30.15,1023.60,15.00,M,SCT,M,M,M,8200.00,M,M,M,M,M,M,M,M,M,M,-39.85,CYGX 122100Z 28012KT 15SM SCT082 M27/M32 A3015 RMK AC3 SLP236
CYBQ,2020-02-12 21:06,-98.5122,58.7061,281.00,-14.80,-23.80,62.78,320.00,11.00,0.00,30.12,1024.50,9.00,18.00,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,-36.68,CYBQ 122106Z AUTO 32011G18KT 270V340 9SM SCT020 M26/M31 A3012 RMK SLP245
CYYL,2020-02-12 21:26,-101.0761,56.8639,357.00,-9.40,-20.20,57.94,300.00,11.00,0.00,30.23,1029.30,9.00,18.00,SCT,M,M,M,11000.00,M,M,M,-SN,M,M,M,M,M,M,-29.85,CYYL 122126Z AUTO 30011G18KT 9SM -SN SCT110 M23/M29 A3023 RMK SLP293
CYYQ,2020-02-12 21:35,-94.0650,58.7392,29.00,-18.40,-25.60,68.55,300.00,19.00,0.00,30.13,1020.90,2.00,26.00,SCT,M,M,M,2300.00,M,M,M,IC BLSN,M,M,M,M,M,M,-47.21,CYYQ 122135Z 30019G26KT 2SM IC BLSN SCT023 M28/M32 A3013 RMK SC4 SLP209
CYTH,2020-02-12 21:42,-97.8642,55.8011,218.00,-13.00,-22.00,63.05,290.00,12.00,0.00,30.20,1026.50,12.00,M,BKN,M,M,M,8000.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-35.27,CYTH 122142Z 29012KT 12SM -SN DRSN BKN080 M25/M30 A3020 RMK AC7 SLP265
CWWS,2020-02-12 22:00,-97.6164,52.8186,223.00,-11.00,-20.00,63.35,M,M,0.00,M,1030.70,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWWS 122200Z AUTO M24/M29 RMK AO1 17 SOG 01 8006 SLP307 T12391289
CXMD,2020-02-12 22:00,-98.0839,49.1878,301.00,-9.80,-18.40,64.85,350.00,7.00,0.00,M,1033.40,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.17,CXMD 122200Z AUTO 35007KT M23/M28 RMK AO1 SOG 07 8007 SLP334 T12321280
CYWG,2020-02-12 22:00,-97.2333,49.9167,239.00,-14.80,-23.80,62.78,310.00,14.00,0.00,30.43,1033.80,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-39.16,CYWG 122200Z 31014KT 15SM SKC M26/M31 A3043 RMK SLP338
CWCF,2020-02-12 22:00,-97.0219,52.3597,222.00,-12.30,-23.30,56.86,290.00,11.00,0.00,M,1031.40,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.00,290.00,2020-02-12 21:39,-33.52,CWCF 122200Z AUTO 29011KT M25/M31 RMK AO1 SOG 27 8008 PK WND 29017/2139 SLP314 T12461307
CWEQ,2020-02-12 22:00,-101.2331,52.1150,335.00,-9.00,-19.80,58.00,220.00,14.00,0.00,M,1033.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.00,230.00,2020-02-12 21:56,-31.69,CWEQ 122200Z AUTO 22014KT M23/M29 RMK AO1 SOG 06 6009 PK WND 23018/2156 SLP339 T12281288
CWGX,2020-02-12 22:00,-94.7000,56.3667,145.00,-15.70,-23.80,65.71,290.00,8.00,0.00,M,1024.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-34.64,CWGX 122200Z AUTO 29008KT M27/M31 RMK AO1 SOG 32 3003 SLP242 T12651310
CWII,2020-02-12 22:00,-96.5622,50.6951,220.00,-14.40,-25.40,56.51,300.00,12.00,0.00,M,1033.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-37.05,CWII 122200Z AUTO 30012KT M26/M32 RMK AO1 SLP330 T12581319 58001
CWJD,2020-02-12 22:00,-99.2678,53.1864,223.00,-9.90,-23.80,49.16,280.00,9.00,0.00,M,1031.60,M,16.00,M,M,M,M,M,M,M,M,M,M,M,M,20.00,310.00,2020-02-12 21:13,-28.59,CWJD 122200Z AUTO 28009G16KT M23/M31 RMK AO1 SOG 45 8008 PK WND 31020/2113 SLP316 T12331310
CWNK,2020-02-12 22:00,-98.0297,49.4981,268.00,-11.70,-22.20,58.48,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWNK 122200Z AUTO M24/M30 RMK AO1 T12431301
CWPO,2020-02-12 22:00,-98.9050,49.1911,470.00,-12.30,-21.10,63.82,310.00,12.00,0.00,M,1035.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.00,310.00,2020-02-12 21:19,-34.38,CWPO 122200Z AUTO 31012KT M25/M30 RMK AO1 SOG 18 4000 PK WND 31019/2119 SLP352 T12461295
CXGH,2020-02-12 22:00,-96.9822,50.6311,217.00,-11.40,-25.20,49.16,300.00,7.00,0.00,M,1031.60,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-28.12,CXGH 122200Z AUTO 30007KT M24/M32 RMK AO1 SLP316 T12411318 58001
CXWN,2020-02-12 22:00,-97.1296,49.8885,230.00,-13.90,-23.10,62.26,300.00,5.00,0.00,M,1033.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-28.12,CXWN 122200Z AUTO 30005KT M26/M31 RMK AO1 SLP335 T12551306 51001
CYBR,2020-02-12 22:00,-99.9519,49.9100,409.00,-9.40,-22.00,52.74,300.00,13.00,0.00,30.39,1034.70,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-31.47,CYBR 122200Z 30013KT 15SM SKC M23/M30 A3039 RMK SLP347
CYDN,2020-02-12 22:00,-100.0525,51.1008,305.00,-9.40,-18.40,63.59,280.00,14.00,0.00,30.40,1033.90,9.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-32.20,CYDN 122200Z AUTO 28014G19KT 9SM CLR M23/M28 A3040 RMK SLP339
CYFO,2020-02-12 22:00,-101.6817,54.6781,304.00,-5.80,-22.00,44.26,290.00,12.00,0.00,30.36,1032.60,15.00,M,SCT,BKN,M,M,11000.00,25000.00,M,M,M,M,M,M,M,M,M,-26.11,CYFO 122200Z 29012KT 260V320 15SM SCT110 BKN250 M21/M30 A3036 RMK AC4CI2 SLP326
CYIV,2020-02-12 22:00,-94.6537,53.8571,237.00,-14.80,-23.80,62.78,270.00,9.00,0.00,30.20,1026.60,15.00,M,CLR,M,M,M,M,M,M,M,IC,M,M,M,M,M,M,-34.68,CYIV 122200Z 27009KT 15SM IC SKC M26/M31 A3020 RMK SLP266
CYNE,2020-02-12 22:00,-97.8442,53.9583,223.00,-9.40,-23.80,47.97,280.00,8.00,0.00,30.27,1028.70,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.88,CYNE 122200Z AUTO 28008KT 260V320 9SM CLR M23/M31 A3027 RMK SLP287
CYPG,2020-02-12 22:00,-98.2739,49.9031,269.00,-11.20,-22.00,57.64,310.00,14.00,0.00,30.44,1034.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-34.52,CYPG 122200Z 31014KT 15SM SKC M24/M30 A3044 RMK SLP344
CYQD,2020-02-12 22:00,-101.0911,53.9714,271.00,-9.40,-22.00,52.74,270.00,11.00,0.00,30.38,1032.70,9.00,18.00,FEW,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,-29.85,CYQD 122200Z AUTO 27011G18KT 9SM FEW130 M23/M30 A3038 RMK SLP327
CYTH,2020-02-12 22:00,-97.8642,55.8011,218.00,-11.20,-20.20,63.32,290.00,12.00,0.00,30.20,1026.50,12.00,M,BKN,M,M,M,7700.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-32.98,CYTH 122200Z 29012KT 12SM -SN DRSN BKN077 M24/M29 A3020 RMK AC7 SLP265
CYYL,2020-02-12 22:00,-101.0761,56.8639,357.00,-9.40,-20.20,57.94,300.00,12.00,0.00,30.24,1029.50,9.00,21.00,CLR,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,-30.69,CYYL 122200Z AUTO 30012G21KT 9SM -SN CLR M23/M29 A3024 RMK SLP295
CYYQ,2020-02-12 22:00,-94.0650,58.7392,29.00,-18.40,-27.40,62.24,310.00,17.00,0.00,30.13,1020.90,4.00,25.00,SCT,M,M,M,2100.00,M,M,M,IC BLSN,M,M,M,M,M,M,-45.95,CYYQ 122200Z 31017G25KT 4SM R33/4500VP6000FT/U IC BLSN SCT021 M28/M33 A3013 RMK SC3 SLP209
CYBV,2020-02-12 22:00,-97.0183,52.3589,222.00,-13.00,-22.00,63.05,300.00,11.00,0.00,30.35,1031.30,15.00,17.00,FEW,M,M,M,22000.00,M,M,M,DRSN,M,M,M,M,M,M,-34.40,CYBV 122200Z CCA 30011G17KT 15SM DRSN FEW220 M25/M30 A3035 RMK CS1 SNW CVR/MUCH LOOSE/LAST STFD OBS/NEXT 131300UTC SLP313
CYGX,2020-02-12 22:00,-94.7106,56.3575,145.00,-16.60,-23.80,68.79,280.00,8.00,0.00,30.16,1024.10,15.00,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,-35.75,CYGX 122200Z 28008KT 15SM BKN017 M27/M31 A3016 RMK SC5 SLP241
CYBQ,2020-02-12 22:00,-98.5122,58.7061,281.00,-16.60,-25.60,62.51,320.00,8.00,0.00,30.12,1024.70,9.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.75,CYBQ 122200Z AUTO 32008G17KT 9SM CLR M27/M32 A3012 RMK SLP247
CYTH,2020-02-12 22:27,-97.8642,55.8011,218.00,-11.20,-20.20,63.32,300.00,10.00,0.00,30.21,1026.80,15.00,17.00,BKN,M,M,M,7600.00,M,M,M,DRSN,M,M,M,M,M,M,-31.21,CYTH 122227Z 30010G17KT 15SM DRSN BKN076 M24/M29 A3021 RMK AC6 SLP268
CYYL,2020-02-12 22:28,-101.0761,56.8639,357.00,-9.40,-20.20,57.94,300.00,12.00,0.00,30.25,1030.00,9.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-30.69,CYYL 122228Z AUTO 30012G19KT 9SM CLR M23/M29 A3025 RMK SLP300
CYYL,2020-02-12 22:39,-101.0761,56.8639,357.00,-9.40,-20.20,57.94,300.00,12.00,0.00,30.24,1029.70,9.00,20.00,CLR,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,-30.69,CYYL 122239Z AUTO 30012G20KT 9SM -SN CLR M23/M29 A3024 RMK SLP297
CYIV,2020-02-12 22:40,-94.6537,53.8571,237.00,-14.80,-23.80,62.78,270.00,9.00,0.00,30.20,1026.60,15.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-34.68,CYIV 122240Z 27009G15KT 15SM SKC M26/M31 A3020 RMK SLP266
CYYL,2020-02-12 22:57,-101.0761,56.8639,357.00,-9.40,-20.20,57.94,300.00,12.00,0.00,30.24,1029.80,9.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-30.69,CYYL 122257Z AUTO 30012G18KT 9SM CLR M23/M29 A3024 RMK SLP298
CWWS,2020-02-12 23:00,-97.6164,52.8186,223.00,-11.70,-20.00,65.59,M,M,0.00,M,1030.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWWS 122300Z AUTO M24/M29 RMK AO1 SOG 01 5006 SLP309 T12431289
CXMD,2020-02-12 23:00,-98.0839,49.1878,301.00,-9.00,-18.80,61.08,330.00,7.00,0.00,M,1033.60,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-25.20,CXMD 122300Z AUTO 33007KT M23/M28 RMK AO1 SOG 07 6005 SLP336 T12281282
CYWG,2020-02-12 23:00,-97.2333,49.9167,239.00,-14.80,-23.80,62.78,320.00,12.00,0.00,30.42,1033.60,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-37.56,CYWG 122300Z 32012KT 15SM SKC M26/M31 A3042 RMK SLP336
CWCF,2020-02-12 23:00,-97.0219,52.3597,222.00,-11.60,-21.10,61.64,290.00,11.00,0.00,M,1031.40,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-32.63,CWCF 122300Z AUTO 29011KT M24/M30 RMK AO1 SOG 27 6008 SLP314 T12421295
CWEQ,2020-02-12 23:00,-101.2331,52.1150,335.00,-8.90,-19.70,58.02,220.00,12.00,0.00,M,1034.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.00,230.00,2020-02-12 22:33,-30.05,CWEQ 122300Z AUTO 22012KT M23/M29 RMK AO1 SOG 06 6004 PK WND 23017/2233 SLP340 T12271287
CWGX,2020-02-12 23:00,-94.7000,56.3667,145.00,-16.20,-23.30,69.21,290.00,7.00,0.00,M,1024.40,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-33.97,CWGX 122300Z AUTO 29007KT M27/M31 RMK AO1 SOG 32 3005 SLP244 T12681307
CWII,2020-02-12 23:00,-96.5622,50.6951,220.00,-13.50,-24.20,57.57,290.00,9.00,0.00,M,1032.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-33.06,CWII 122300Z AUTO 29009KT M25/M31 RMK AO1 SLP329 T12531312 58003
